utility,measure_date,viral_conc_raw,sample_id,sitename_id,lab_id,county_names,population_served,sample_type,quality_flag,pcr_target_below_lod,ND_flag,flow_rate,pcr_target,trend,detection_status,slope,percentile_lvl,sig,lab_phase
Utility2,2025-05-23,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-05-24,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-05-25,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-05-26,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-05-27,600,UB20250527,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,13.8,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-05-28,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-05-29,600,UB20250529,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,15.05,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-05-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-05-31,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-02,600,UB20250602,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,14.41,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-05,600,UB20250605,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,18.13,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-09,600,UB20250609,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,14.99,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-11,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-12,600,UB20250612,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,14.99,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-13,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-14,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-15,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-16,600,UB20250616,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,13.99,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-17,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-18,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-19,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-20,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-21,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-22,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-23,600,UB20250623,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,13.14,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-24,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-25,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-26,600,UB20250626,UB,CDPHE,County2,89838,24-hr flow-weighted composite,yes,yes,No Detection,13.8,FLUAV,NA,No recent detection,NA,NA,NA,Lab Phase 3
Utility2,2025-06-27,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-28,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-29,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-06-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-02,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-05,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-09,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-11,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-12,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-13,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-14,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-15,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-16,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-17,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-18,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-19,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-20,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-21,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-22,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-23,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-24,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-25,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-26,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-27,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-28,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-29,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-07-31,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-02,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-05,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-09,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-11,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-12,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-13,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-14,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-15,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-16,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-17,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2025-08-18,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUAV,NA,NA,NA,NA,NA,NA
Utility2,2023-09-29,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-09-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-02,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-05,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-09,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-11,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-12,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-13,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-14,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-15,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-16,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-17,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-18,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-19,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-20,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-21,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-22,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-23,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-24,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-25,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-26,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-27,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-28,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-29,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-10-31,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-02,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-05,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-09,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-11,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-12,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-13,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-14,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-15,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-16,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-17,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-18,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-19,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-20,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-21,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-22,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-23,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-24,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-25,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-26,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-27,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-28,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-29,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-11-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-02,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-05,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-09,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-11,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-12,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-13,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-14,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-15,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-16,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-17,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-18,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-19,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-20,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-21,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-22,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-23,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-24,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-25,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-26,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-27,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-28,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-29,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-30,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2023-12-31,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-01,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-02,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-03,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-04,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-05,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-06,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-07,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-08,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-09,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
Utility2,2024-01-10,0,NA,UB,CDPHE,County2,89838,NA,NA,NA,NA,NA,FLUBV,NA,NA,NA,NA,NA,NA
