utility,measure_date,sars,new_cases_utility,new_hosp_utility,county_names,population_served,capacity_mgd,lpha1,lpha2,lpha3,pcr_target,activation_start,activation_end,public_repository,Surv_System,participation_status,classification,slope,p_val
Utility2,2025-01-13,2753477,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.007415470185645019,0.0019370423056716988
Utility2,2025-01-16,2583514,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0061623218591493325,0.0018225461044195123
Utility2,2025-01-21,3259716,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-0.003166339265236175,0.11231827241834412
Utility2,2025-01-23,529002,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-0.002518179369611145,0.08304741805050325
Utility2,2025-01-27,527161,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-1.370805920569375e-4,0.8120906263361517
Utility2,2025-01-30,5362757,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,0.00223815374229056,0.05649495266553999
Utility2,2025-02-03,2848513,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.0036781429919169125,0.014942442431366078
Utility2,2025-02-06,3279679,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.005057556026808823,0.0025738810550201795
Utility2,2025-02-10,6420157,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.005984134383416149,4.2777425414954664e-4
Utility2,2025-02-13,3846521,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.005309667501818091,0.004090716859429492
Utility2,2025-02-18,458919,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,5.870012047629449e-4,0.7309303127952065
Utility2,2025-02-20,2737755,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-5.16342573121996e-4,0.7061514643486633
Utility2,2025-02-24,3780682,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-0.0020546677654257107,0.0960895941960586
Utility2,2025-02-27,290686,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.003266289586859575,0.003560100627946582
Utility2,2025-03-03,4754509,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0033407562806093195,0.0027313906749221874
Utility2,2025-03-06,2027867,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.002800483865869012,0.001233464289907156
Utility2,2025-03-10,600,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.002052178208875848,0.0013665680901576913
Utility2,2025-03-13,5487316,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0015781575435269007,0.017722275469335802
Utility2,2025-03-17,711871,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0019135343725076434,0.01178143063074738
Utility2,2025-03-20,3037790,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0019099958776759571,0.011816498499214463
Utility2,2025-03-24,3104035,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0018536766958832242,0.013586637360487165
Utility2,2025-03-27,5059047,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0015666010890948241,0.02223401690837861
Utility2,2025-03-31,3131331,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.002911035620473093,0.005563542040852753
Utility2,2025-04-03,2409840,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.004922869784361637,0.006253874672508015
Utility2,2025-04-07,1230133,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.006678073006555877,0.0047266927481328
Utility2,2025-04-10,3232509,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.008050577376142957,7.278233434003121e-4
Utility2,2025-04-14,1431919,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.008849489240750116,1.1279622450938908e-4
Utility2,2025-04-17,1922605,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.007893200003295684,9.577145616756599e-4
Utility2,2025-04-21,2076670,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.004540927697576294,0.03478858636596692
Utility2,2025-04-24,2536424,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-2.7963807057158885e-4,0.8755023670012329
Utility2,2025-04-28,4553763,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,0.003860582246665162,0.07301253615460557
Utility2,2025-05-01,2379174,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.006432779736526033,0.005611112940186391
Utility2,2025-05-05,5824123,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.008851487706288312,4.64858776321202e-5
Utility2,2025-05-08,5146728,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.008582413162609473,1.343638660711718e-4
Utility2,2025-05-12,2628588,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.005412858177523723,0.02915152171895611
Utility2,2025-05-15,2513838,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,0.001450363687508794,0.5098468372964602
Utility2,2025-05-19,5442016,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-0.0021556712024591246,0.25444958875394463
Utility2,2025-05-22,1062801,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.005429008539561532,0.012372598120328843
Utility2,2025-05-27,1483348,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.008065290495040348,1.5909871632598978e-4
Utility2,2025-05-29,3412929,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.006573841693138738,9.898161034651032e-4
Utility2,2025-06-02,3952660,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.004698360028902246,0.005567387706830339
Utility2,2025-06-05,1200191,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.00397627229018277,0.007818586410189806
Utility2,2025-06-09,920478,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Decreasing,-0.0032338898227707064,0.011523610316582611
Utility2,2025-06-12,1734890,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,-0.0010450767481288636,0.2727137603064298
Utility2,2025-06-16,4361590,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Plateau,0.001913128554834344,0.34172615749003704
Utility2,2025-06-23,4072959,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.00675127619527171,0.04943750867605145
Utility2,2025-06-26,3234887,NA,NA,County2,89838,14.32,Second County,NA,NA,sars-cov-2,2020-08-13,NA,Publish,SSS,Active,Increasing,0.009516660528132244,0.0025322614047696905
Utility3,2024-06-27,4585963,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,NA,NA,NA
Utility3,2024-07-01,13759886,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,NA,0.003868746813426373,NA
Utility3,2024-07-08,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0035335140119421996,0.03483577015803932
Utility3,2024-07-11,2358960,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.004112376490236969,0.0069739333618630195
Utility3,2024-07-15,12594580,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00448437794778631,6.058885498066627e-4
Utility3,2024-07-18,1337138,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.004567042554537015,2.0795778943611232e-5
Utility3,2024-07-22,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.005089711463659974,2.3012844601563722e-5
Utility3,2024-07-25,15743969,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.005620171360164083,6.373471353276312e-6
Utility3,2024-07-29,10890443,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00533047140829055,1.7925443831132955e-6
Utility3,2024-08-01,4290894,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.004749011111035202,5.6397776851584935e-5
Utility3,2024-08-05,596604,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.004099089444394072,2.5611914642305675e-4
Utility3,2024-08-08,1324868,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0037001999309182994,2.469227005260088e-4
Utility3,2024-08-12,9741944,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.003857836288760236,4.6089761520939183e-4
Utility3,2024-08-15,3171701,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.004474787633323502,7.356112149416987e-4
Utility3,2024-08-19,6211153,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.005859252481639959,2.747484047180033e-4
Utility3,2024-08-22,13261491,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00736082911727428,4.325427403524013e-5
Utility3,2024-08-26,302599,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.008201135061872072,1.4083497152914475e-6
Utility3,2024-09-09,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.008148272336336857,0.004247619506127768
Utility3,2024-09-12,178940,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.007605257610311077,0.001061244241107421
Utility3,2024-09-16,13021359,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00846387586197057,9.201653255173411e-4
Utility3,2024-09-23,12571474,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0084191273825029,0.0010875668395403206
Utility3,2024-09-26,9947273,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.007296473217066953,0.0016405228482814283
Utility3,2024-09-30,3328894,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00659082212138325,3.8410382607224913e-4
Utility3,2024-10-03,14759634,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0056730038975949665,3.370966527837645e-4
Utility3,2024-10-14,15864623,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0041258797289584,6.912877045356855e-4
Utility3,2024-10-17,2163221,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0030988603627524762,0.02345007634257918
Utility3,2024-10-21,10349907,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,0.001616123488963442,0.10565386820014235
Utility3,2024-10-24,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,5.277885024311948e-4,0.12314877880091067
Utility3,2024-10-28,1440604,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,3.7669546377789936e-4,0.14443640687791878
Utility3,2024-11-04,12630294,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,4.44375735683578e-4,0.027847911028526386
Utility3,2024-11-07,8084170,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,5.542259708688809e-4,0.0016104479152986549
Utility3,2024-11-12,10831604,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,1.0033542383021281e-4,0.6044555996061198
Utility3,2024-11-14,5896870,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-3.144717936082131e-4,0.30129560508093517
Utility3,2024-11-18,731634,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-5.561335303760234e-4,0.054425995979603264
Utility3,2024-11-21,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-3.120028024876987e-4,0.3780236464789692
Utility3,2024-11-25,11430765,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,1.4940183175036562e-4,0.6849310009044257
Utility3,2024-12-02,13036082,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,8.139613318419449e-4,0.08368295791899318
Utility3,2024-12-05,7342566,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,6.318621812462718e-4,0.23014200686673938
Utility3,2024-12-09,4939772,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-1.7949603073919406e-4,0.7485016768880302
Utility3,2024-12-12,795509,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-6.464112842560896e-4,0.15617933120365954
Utility3,2024-12-16,765800,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-6.441923433743319e-4,0.1580653481502988
Utility3,2024-12-19,12877748,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,4.6354664574783624e-4,0.47090407153205993
Utility3,2024-12-26,13482119,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0016448971523847788,0.018351948725096563
Utility3,2024-12-30,554013,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0018912563408092348,0.0037974364354202957
Utility3,2025-01-02,12776253,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,0.0013208214920618331,0.05083963009090648
Utility3,2025-01-06,10214194,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,1.4198199577787057e-4,0.8476928318924992
Utility3,2025-01-09,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.001323620028975627,0.04926093024800495
Utility3,2025-01-13,2158432,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0022873078171803452,6.779590174669932e-4
Utility3,2025-01-16,14640107,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.002409018588413845,4.607914058414561e-5
Utility3,2025-01-21,13846142,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0029744567208661358,2.558855585691045e-6
Utility3,2025-01-23,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0035905411887278953,1.725266881535116e-4
Utility3,2025-01-27,7923235,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004403786335756992,3.3843055305228634e-4
Utility3,2025-01-30,11513133,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005350287935360772,1.1831865617908766e-4
Utility3,2025-02-03,2899874,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.006353787646277115,2.820010701383408e-5
Utility3,2025-02-06,2838329,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.006951506590376667,7.607277537509745e-7
Utility3,2025-02-10,16018487,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.006765538296548097,4.734579795879324e-6
Utility3,2025-02-13,2868352,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.006179814474934873,6.929772447573317e-6
Utility3,2025-02-18,14618615,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005003140453951777,3.5964237876241214e-4
Utility3,2025-02-20,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0049888951355397965,1.839543081621266e-5
Utility3,2025-02-24,3527424,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004680932885273517,2.0358072293825242e-6
Utility3,2025-02-27,691094,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004694352971301242,2.020494277526695e-6
Utility3,2025-03-03,15634690,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.00439420060197765,3.3898322490785066e-5
Utility3,2025-03-06,66613,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004135513664688514,3.9116509661597156e-5
Utility3,2025-03-13,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0037453745625463043,2.464997009452886e-4
Utility3,2025-03-17,10059244,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0036578060562941425,2.2214532115385273e-4
Utility3,2025-03-20,7586335,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004033735331143504,1.8479924962827213e-4
Utility3,2025-03-24,7255912,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005051890661059875,1.076727539807069e-4
Utility3,2025-03-27,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005595047196772375,1.8494075742351738e-4
Utility3,2025-03-31,6253210,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0061380686239906924,5.536984595913049e-5
Utility3,2025-04-03,9106087,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.006164362911495426,1.7026656116989166e-6
Utility3,2025-04-07,6901895,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.006732063954595611,2.3581698761156243e-7
Utility3,2025-04-10,719151,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007179694910142393,9.983460759752752e-7
Utility3,2025-04-14,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007181934140803565,9.967636081361284e-7
Utility3,2025-04-17,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007300537760510597,5.702444500881749e-7
Utility3,2025-04-21,12553572,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007065777165286799,3.5584658553472156e-6
Utility3,2025-04-24,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007138596766535479,3.970421528131932e-6
Utility3,2025-04-28,4613384,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007193998437735465,5.028614710502559e-6
Utility3,2025-05-01,4211655,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007311754754955148,5.42203981116228e-6
Utility3,2025-05-05,11474401,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007501967144105094,2.2914692628761883e-6
Utility3,2025-05-08,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007771954192643868,1.5089393558745562e-6
Utility3,2025-05-12,5738409,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.00824026199517593,1.1938847475985575e-6
Utility3,2025-05-15,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.008197355712997387,1.004191760542829e-6
Utility3,2025-05-19,5151914,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.008337149530978633,8.139501917584224e-7
Utility3,2025-05-22,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.008721201275709403,1.2955934546149003e-7
Utility3,2025-05-29,2708622,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.008786845195494835,6.182891524627278e-7
Utility3,2025-06-02,3376344,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.00830438458784525,2.4381097070054284e-6
Utility3,2025-06-05,1969073,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.007356267460126617,2.1331372167692142e-4
Utility3,2025-06-09,9621181,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005646126256883587,0.0037174524141146896
Utility3,2025-06-12,6094415,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0039967487253798634,0.00518964399197976
Utility3,2025-06-16,12593709,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.003056741942444151,0.0011220517508706634
Utility3,2025-06-23,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.003394638295188513,0.002830770582072768
Utility3,2025-06-26,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.00436094075647274,0.001237259744754422
Utility4,2024-06-26,1283018,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,NA,NA,NA
Utility4,2024-07-01,773074,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,NA,-0.1924152087595249,NA
Utility4,2024-07-08,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.2652585310151963,0.10010134551722825
Utility4,2024-07-10,95187,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.26815046154873556,0.004921809086782239
Utility4,2024-07-15,116835,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.21180292314037583,0.00855791644668946
