pcr_target,County,Date,Raw County Cases,cases_3dayavg,County_cases_3dayavg_r100Kutil,Raw Hospitalized Cases,hosp_3dayavg,County_hosp_3dayavg_r100Kutil
sars-cov-2,County2,2023-05-17,74,69.33333333333333,75.2135268635236,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-05-18,59,68,73.76711288537892,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-05-19,71,66,71.5974919181619,4,3,3.2544314508255408
sars-cov-2,County2,2023-05-20,68,70.33333333333333,76.29833734713212,2,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-05-21,72,66.66666666666667,72.32069890723425,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-05-22,60,72.33333333333333,78.46795831434915,1,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-05-23,85,70,75.93673385259595,6,3,3.2544314508255408
sars-cov-2,County2,2023-05-24,65,74.66666666666667,80.99918277610234,2,4,4.339241934434054
sars-cov-2,County2,2023-05-25,74,69,74.85192336898744,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-05-26,68,62.666666666666664,67.98145697280017,1,2,2.169620967217027
sars-cov-2,County2,2023-05-27,46,61.333333333333336,66.5350429946555,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-05-28,70,60.333333333333336,65.45023251104699,2,2,2.169620967217027
sars-cov-2,County2,2023-05-29,65,68.66666666666667,74.49031987445127,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-05-30,71,72,78.10635481981298,2,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-05-31,80,74,80.27597578703,5,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-06-01,71,73,79.19116530342149,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-06-02,68,69,74.85192336898744,2,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-06-03,68,73.33333333333333,79.55276879795765,2,2,2.169620967217027
sars-cov-2,County2,2023-06-04,84,78.66666666666667,85.3384247105364,2,3,3.2544314508255408
sars-cov-2,County2,2023-06-05,84,78,84.61521772146406,5,4,4.339241934434054
sars-cov-2,County2,2023-06-06,66,76.66666666666667,83.16880374331939,5,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-06-07,80,74.66666666666667,80.99918277610234,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-06-08,78,76.33333333333333,82.8072002487832,0,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-06-09,71,73,79.19116530342149,4,2,2.169620967217027
sars-cov-2,County2,2023-06-10,70,66.33333333333333,71.95909541269806,2,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-06-11,58,62.666666666666664,67.98145697280017,1,3,3.2544314508255408
sars-cov-2,County2,2023-06-12,60,64.33333333333333,69.78947444548103,6,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-06-13,75,65.33333333333333,70.87428492908954,4,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-06-14,61,71.66666666666667,77.74475132527681,1,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-06-15,79,68.33333333333333,74.12871637991509,2,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-06-16,65,70.33333333333333,76.29833734713212,2,2,2.169620967217027
sars-cov-2,County2,2023-06-17,67,65.66666666666667,71.23588842362572,2,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-06-18,65,67.33333333333333,73.04390589630658,3,2,2.169620967217027
sars-cov-2,County2,2023-06-19,70,72.33333333333333,78.46795831434915,1,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-06-20,82,73,79.19116530342149,6,3,3.2544314508255408
sars-cov-2,County2,2023-06-21,67,74.33333333333333,80.63757928156618,2,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-06-22,74,64.33333333333333,69.78947444548103,3,3,3.2544314508255408
sars-cov-2,County2,2023-06-23,52,63.333333333333336,68.70466396187253,4,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-06-24,64,65.33333333333333,70.87428492908954,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-06-25,80,72.33333333333333,78.46795831434915,3,2,2.169620967217027
sars-cov-2,County2,2023-06-26,73,73.33333333333333,79.55276879795765,2,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-06-27,67,69.33333333333333,75.2135268635236,5,4.333333333333333,4.700845428970225
sars-cov-2,County2,2023-06-28,68,63.666666666666664,69.0662674564087,6,4.666666666666667,5.0624489235063965
sars-cov-2,County2,2023-06-29,56,63.333333333333336,68.70466396187253,3,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-06-30,66,67.33333333333333,73.04390589630658,2,2,2.169620967217027
sars-cov-2,County2,2023-07-01,80,68.33333333333333,74.12871637991509,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-07-02,59,69.66666666666667,75.57513035805978,2,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-07-03,70,65.33333333333333,70.87428492908954,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-07-04,67,69,74.85192336898744,1,2,2.169620967217027
sars-cov-2,County2,2023-07-05,70,73.33333333333333,79.55276879795765,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-07-06,83,77.33333333333333,83.89201073239171,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-07-07,79,81.33333333333333,88.23125266682577,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-08,82,77.33333333333333,83.89201073239171,2,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-09,71,71.66666666666667,77.74475132527681,3,2,2.169620967217027
sars-cov-2,County2,2023-07-10,62,66.33333333333333,71.95909541269806,1,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-07-11,66,69.33333333333333,75.2135268635236,6,3,3.2544314508255408
sars-cov-2,County2,2023-07-12,80,75.33333333333333,81.72238976517468,2,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-07-13,80,72.33333333333333,78.46795831434915,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-07-14,57,65,70.51268143455339,2,2,2.169620967217027
sars-cov-2,County2,2023-07-15,58,67.66666666666667,73.40550939084275,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-16,88,74,80.27597578703,5,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-17,76,76.33333333333333,82.8072002487832,2,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-07-18,65,66.66666666666667,72.32069890723425,4,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-19,59,63.666666666666664,69.0662674564087,2,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-20,67,66,71.5974919181619,2,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-21,72,70.66666666666667,76.6599408416683,4,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-07-22,73,70.66666666666667,76.6599408416683,5,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-07-23,67,71.33333333333333,77.38314783074063,1,3,3.2544314508255408
sars-cov-2,County2,2023-07-24,74,63.333333333333336,68.70466396187253,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-07-25,49,60.333333333333336,65.45023251104699,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-07-26,58,58,62.91900804929379,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-07-27,67,60.666666666666664,65.81183600558316,1,0.6666666666666666,0.7232069890723424
sars-cov-2,County2,2023-07-28,57,63,68.34306046733636,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-07-29,65,70.66666666666667,76.6599408416683,2,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-07-30,90,73.33333333333333,79.55276879795765,2,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-07-31,65,70.66666666666667,76.6599408416683,1,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-08-01,57,66.33333333333333,71.95909541269806,7,4,4.339241934434054
sars-cov-2,County2,2023-08-02,77,66.33333333333333,71.95909541269806,4,5,5.424052418042567
sars-cov-2,County2,2023-08-03,65,69.33333333333333,75.2135268635236,4,3,3.2544314508255408
sars-cov-2,County2,2023-08-04,66,65.66666666666667,71.23588842362572,1,2,2.169620967217027
sars-cov-2,County2,2023-08-05,66,64,69.42787095094486,1,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-08-06,60,63.333333333333336,68.70466396187253,5,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-08-07,64,64.33333333333333,69.78947444548103,2,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-08-08,69,62,67.25824998372785,4,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-08-09,53,61.666666666666664,66.89664648919167,4,3,3.2544314508255408
sars-cov-2,County2,2023-08-10,63,58.333333333333336,63.28061154382996,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-08-11,59,62.666666666666664,67.98145697280017,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-08-12,66,63.666666666666664,69.0662674564087,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-08-13,66,63.333333333333336,68.70466396187253,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-08-14,58,62.666666666666664,67.98145697280017,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-08-15,64,67,72.68230240177041,4,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-08-16,79,77,83.53040723785554,6,6,6.5088629016510815
sars-cov-2,County2,2023-08-17,88,77.66666666666667,84.2536142269279,8,6,6.5088629016510815
sars-cov-2,County2,2023-08-18,66,73.66666666666667,79.91437229249384,4,5,5.424052418042567
sars-cov-2,County2,2023-08-19,67,65,70.51268143455339,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-08-20,62,70.33333333333333,76.29833734713212,1,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-08-21,82,69,74.85192336898744,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-08-22,63,72.66666666666667,78.82956180888533,3,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-08-23,73,68.33333333333333,74.12871637991509,5,4.666666666666667,5.0624489235063965
sars-cov-2,County2,2023-08-24,69,70.33333333333333,76.29833734713212,6,4,4.339241934434054
sars-cov-2,County2,2023-08-25,69,66.66666666666667,72.32069890723425,1,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-08-26,62,65,70.51268143455339,4,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-08-27,64,64.33333333333333,69.78947444548103,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-08-28,67,69,74.85192336898744,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-08-29,76,68,73.76711288537892,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-08-30,61,71,77.02154433620447,2,2,2.169620967217027
sars-cov-2,County2,2023-08-31,76,65.66666666666667,71.23588842362572,0,1,1.0848104836085135
sars-cov-2,County2,2023-09-01,60,71,77.02154433620447,1,2,2.169620967217027
sars-cov-2,County2,2023-09-02,77,70.66666666666667,76.6599408416683,5,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-09-03,75,74.66666666666667,80.99918277610234,2,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-09-04,72,70,75.93673385259595,4,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-09-05,63,69,74.85192336898744,2,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-09-06,72,63.666666666666664,69.0662674564087,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-09-07,56,69,74.85192336898744,1,2,2.169620967217027
sars-cov-2,County2,2023-09-08,79,64.66666666666667,70.15107794001722,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-09-09,59,71.66666666666667,77.74475132527681,3,3,3.2544314508255408
sars-cov-2,County2,2023-09-10,77,69.33333333333333,75.2135268635236,5,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-09-11,72,73.66666666666667,79.91437229249384,3,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-09-12,72,67.33333333333333,73.04390589630658,3,3,3.2544314508255408
sars-cov-2,County2,2023-09-13,58,67.66666666666667,73.40550939084275,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-09-14,73,69.33333333333333,75.2135268635236,2,4,4.339241934434054
sars-cov-2,County2,2023-09-15,77,72.33333333333333,78.46795831434915,7,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-09-16,67,70.33333333333333,76.29833734713212,2,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-09-17,67,65.33333333333333,70.87428492908954,2,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-09-18,62,67,72.68230240177041,1,1,1.0848104836085135
sars-cov-2,County2,2023-09-19,72,63.666666666666664,69.0662674564087,0,0.6666666666666666,0.7232069890723424
sars-cov-2,County2,2023-09-20,57,71.33333333333333,77.38314783074063,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-09-21,85,67,72.68230240177041,4,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-09-22,59,71.33333333333333,77.38314783074063,0,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-09-23,70,64.33333333333333,69.78947444548103,4,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-09-24,64,67.33333333333333,73.04390589630658,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-09-25,68,62.666666666666664,67.98145697280017,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-09-26,56,64,69.42787095094486,0,1,1.0848104836085135
sars-cov-2,County2,2023-09-27,68,67,72.68230240177041,2,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-09-28,77,75.66666666666667,82.08399325971087,2,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-09-29,82,71,77.02154433620447,4,3,3.2544314508255408
sars-cov-2,County2,2023-09-30,54,72.66666666666667,78.82956180888533,3,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-10-01,82,68.33333333333333,74.12871637991509,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-10-02,69,71.66666666666667,77.74475132527681,1,3,3.2544314508255408
sars-cov-2,County2,2023-10-03,64,65.33333333333333,70.87428492908954,5,3,3.2544314508255408
sars-cov-2,County2,2023-10-04,63,60.666666666666664,65.81183600558316,3,4,4.339241934434054
sars-cov-2,County2,2023-10-05,55,61,66.17343950011933,4,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-10-06,65,60,65.08862901651081,3,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-10-07,60,64.33333333333333,69.78947444548103,3,2,2.169620967217027
sars-cov-2,County2,2023-10-08,68,64,69.42787095094486,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-10-09,64,65.66666666666667,71.23588842362572,2,0.6666666666666666,0.7232069890723424
sars-cov-2,County2,2023-10-10,65,71,77.02154433620447,0,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-10-11,84,71,77.02154433620447,6,3,3.2544314508255408
sars-cov-2,County2,2023-10-12,64,72.66666666666667,78.82956180888533,3,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-10-13,70,68,73.76711288537892,1,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-10-14,70,72,78.10635481981298,3,2,2.169620967217027
sars-cov-2,County2,2023-10-15,76,78.66666666666667,85.3384247105364,2,2,2.169620967217027
sars-cov-2,County2,2023-10-16,90,77.33333333333333,83.89201073239171,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-10-17,66,72.33333333333333,78.46795831434915,2,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-10-18,61,67.33333333333333,73.04390589630658,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-10-19,75,70,75.93673385259595,2,1,1.0848104836085135
sars-cov-2,County2,2023-10-20,74,67,72.68230240177041,0,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-10-21,52,64,69.42787095094486,2,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-10-22,66,61,66.17343950011933,2,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-10-23,65,70.66666666666667,76.6599408416683,6,3,3.2544314508255408
sars-cov-2,County2,2023-10-24,81,73,79.19116530342149,1,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-10-25,73,74,80.27597578703,4,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-10-26,68,68.66666666666667,74.49031987445127,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-10-27,65,62.333333333333336,67.61985347826402,1,3,3.2544314508255408
sars-cov-2,County2,2023-10-28,54,62,67.25824998372785,5,2,2.169620967217027
sars-cov-2,County2,2023-10-29,67,61,66.17343950011933,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-10-30,62,72.33333333333333,78.46795831434915,0,1,1.0848104836085135
sars-cov-2,County2,2023-10-31,88,79.33333333333333,86.06163169960874,3,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-11-01,88,80.33333333333333,87.14644218321726,2,2,2.169620967217027
sars-cov-2,County2,2023-11-02,65,75,81.36078627063853,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-11-03,72,63.666666666666664,69.0662674564087,2,1,1.0848104836085135
sars-cov-2,County2,2023-11-04,54,67.33333333333333,73.04390589630658,0,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-11-05,76,65.33333333333333,70.87428492908954,3,3,3.2544314508255408
sars-cov-2,County2,2023-11-06,66,69.33333333333333,75.2135268635236,6,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-11-07,66,67.66666666666667,73.40550939084275,1,3,3.2544314508255408
sars-cov-2,County2,2023-11-08,71,70.33333333333333,76.29833734713212,2,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-11-09,74,71.33333333333333,77.38314783074063,4,2,2.169620967217027
sars-cov-2,County2,2023-11-10,69,72.33333333333333,78.46795831434915,0,3,3.2544314508255408
sars-cov-2,County2,2023-11-11,74,73,79.19116530342149,5,2,2.169620967217027
sars-cov-2,County2,2023-11-12,76,71.33333333333333,77.38314783074063,1,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-11-13,64,73.33333333333333,79.55276879795765,5,2,2.169620967217027
sars-cov-2,County2,2023-11-14,80,72.33333333333333,78.46795831434915,0,2,2.169620967217027
sars-cov-2,County2,2023-11-15,73,74,80.27597578703,1,1,1.0848104836085135
sars-cov-2,County2,2023-11-16,69,68.33333333333333,74.12871637991509,2,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-11-17,63,65.33333333333333,70.87428492908954,4,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-11-18,64,60.666666666666664,65.81183600558316,2,2,2.169620967217027
sars-cov-2,County2,2023-11-19,55,68,73.76711288537892,0,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-11-20,85,69.66666666666667,75.57513035805978,6,3,3.2544314508255408
sars-cov-2,County2,2023-11-21,69,69.66666666666667,75.57513035805978,3,4,4.339241934434054
sars-cov-2,County2,2023-11-22,55,64.66666666666667,70.15107794001722,3,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-11-23,70,64,69.42787095094486,2,2,2.169620967217027
sars-cov-2,County2,2023-11-24,67,71,77.02154433620447,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-11-25,76,68,73.76711288537892,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-11-26,61,68,73.76711288537892,2,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-11-27,67,65.66666666666667,71.23588842362572,1,2,2.169620967217027
sars-cov-2,County2,2023-11-28,69,68.33333333333333,74.12871637991509,3,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-11-29,69,67.33333333333333,73.04390589630658,6,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-11-30,64,67,72.68230240177041,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-12-01,68,70,75.93673385259595,1,2,2.169620967217027
sars-cov-2,County2,2023-12-02,78,70,75.93673385259595,4,2,2.169620967217027
sars-cov-2,County2,2023-12-03,64,72.33333333333333,78.46795831434915,1,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-12-04,75,67.66666666666667,73.40550939084275,5,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-12-05,64,71,77.02154433620447,1,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-12-06,74,69.33333333333333,75.2135268635236,2,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-12-07,70,73,79.19116530342149,2,4,4.339241934434054
sars-cov-2,County2,2023-12-08,75,70.33333333333333,76.29833734713212,8,4.333333333333333,4.700845428970225
sars-cov-2,County2,2023-12-09,66,70,75.93673385259595,3,4.666666666666667,5.0624489235063965
sars-cov-2,County2,2023-12-10,69,68.33333333333333,74.12871637991509,3,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-12-11,70,70,75.93673385259595,1,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-12-12,71,73.66666666666667,79.91437229249384,6,3,3.2544314508255408
sars-cov-2,County2,2023-12-13,80,74,80.27597578703,2,5,5.424052418042567
sars-cov-2,County2,2023-12-14,71,68.66666666666667,74.49031987445127,7,3,3.2544314508255408
sars-cov-2,County2,2023-12-15,55,65,70.51268143455339,0,3.6666666666666665,3.977638439897883
sars-cov-2,County2,2023-12-16,69,64.66666666666667,70.15107794001722,4,2,2.169620967217027
sars-cov-2,County2,2023-12-17,70,66,71.5974919181619,2,2.3333333333333335,2.5312244617531983
sars-cov-2,County2,2023-12-18,59,66.66666666666667,72.32069890723425,1,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-12-19,71,62.666666666666664,67.98145697280017,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-12-20,58,64.66666666666667,70.15107794001722,3,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-12-21,65,63.666666666666664,69.0662674564087,1,1.6666666666666667,1.808017472680856
sars-cov-2,County2,2023-12-22,68,71.66666666666667,77.74475132527681,1,2,2.169620967217027
sars-cov-2,County2,2023-12-23,82,76.66666666666667,83.16880374331939,4,3,3.2544314508255408
sars-cov-2,County2,2023-12-24,80,75.33333333333333,81.72238976517468,4,4,4.339241934434054
sars-cov-2,County2,2023-12-25,64,70.66666666666667,76.6599408416683,4,3.3333333333333335,3.616034945361712
sars-cov-2,County2,2023-12-26,68,68.66666666666667,74.49031987445127,2,2.6666666666666665,2.8928279562893695
sars-cov-2,County2,2023-12-27,74,72,78.10635481981298,2,2,2.169620967217027
sars-cov-2,County2,2023-12-28,74,73.66666666666667,79.91437229249384,2,2,2.169620967217027
sars-cov-2,County2,2023-12-29,73,70.66666666666667,76.6599408416683,2,1.3333333333333333,1.4464139781446848
sars-cov-2,County2,2023-12-30,65,70,75.93673385259595,0,0.6666666666666666,0.7232069890723424
sars-cov-2,County2,2023-12-31,72,68,73.76711288537892,0,0.6666666666666666,0.7232069890723424
sars-cov-2,County2,2024-01-01,67,67,70.52483105618829,2,1.6666666666666667,1.7543490312484649
sars-cov-2,County2,2024-01-02,62,68,71.57744047493738,3,2.6666666666666665,2.8069584499975435
sars-cov-2,County2,2024-01-03,75,70,73.68265931243553,3,3,3.157828256247237
sars-cov-2,County2,2024-01-04,73,73,76.84048756868276,3,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-05,71,71,74.7352687311846,1,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-06,69,75.66666666666667,79.64744601868031,3,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-07,87,70.66666666666667,74.38439892493493,3,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-08,56,71.33333333333333,75.0861385374343,1,2.6666666666666665,2.8069584499975435
sars-cov-2,County2,2024-01-09,71,61.333333333333336,64.56004434994352,4,2.6666666666666665,2.8069584499975435
sars-cov-2,County2,2024-01-10,57,63.333333333333336,66.66526318744167,3,3,3.157828256247237
sars-cov-2,County2,2024-01-11,62,64,67.36700279994105,2,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-12,73,67,70.52483105618829,2,1.6666666666666667,1.7543490312484649
sars-cov-2,County2,2024-01-13,66,71.33333333333333,75.0861385374343,1,1.6666666666666667,1.7543490312484649
sars-cov-2,County2,2024-01-14,75,72.66666666666667,76.48961776243307,2,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-15,77,71.33333333333333,75.0861385374343,4,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-16,62,67.66666666666667,71.22657066868767,1,2,2.1052188374981577
sars-cov-2,County2,2024-01-17,64,66.66666666666667,70.1739612499386,1,1.3333333333333333,1.4034792249987718
sars-cov-2,County2,2024-01-18,74,64.33333333333333,67.71787260619074,2,1.6666666666666667,1.7543490312484649
sars-cov-2,County2,2024-01-19,55,64.66666666666667,68.06874241244044,2,1.3333333333333333,1.4034792249987718
sars-cov-2,County2,2024-01-20,65,59.333333333333336,62.45482551244535,0,1.6666666666666667,1.7543490312484649
sars-cov-2,County2,2024-01-21,58,61.333333333333336,64.56004434994352,3,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-22,61,58.666666666666664,61.75308589994596,4,3.3333333333333335,3.5086980624969297
sars-cov-2,County2,2024-01-23,57,61.666666666666664,64.9109141561932,3,3,3.157828256247237
sars-cov-2,County2,2024-01-24,67,67.66666666666667,71.22657066868767,2,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-01-25,79,75.66666666666667,79.64744601868031,2,2.6666666666666665,2.8069584499975435
sars-cov-2,County2,2024-01-26,81,72.33333333333333,76.13874795618337,4,3.6666666666666665,3.8595678687466224
sars-cov-2,County2,2024-01-27,57,67.66666666666667,71.22657066868767,5,4,4.2104376749963155
sars-cov-2,County2,2024-01-28,65,68.66666666666667,72.27918008743676,3,3.3333333333333335,3.5086980624969297
sars-cov-2,County2,2024-01-29,84,75.66666666666667,79.64744601868031,2,2,2.1052188374981577
sars-cov-2,County2,2024-01-30,78,79.66666666666667,83.85788369367663,1,2,2.1052188374981577
sars-cov-2,County2,2024-01-31,77,71.33333333333333,75.0861385374343,3,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-02-01,59,65.33333333333333,68.77048202493981,3,3,3.157828256247237
sars-cov-2,County2,2024-02-02,60,65.66666666666667,69.12135183118953,3,2.6666666666666665,2.8069584499975435
sars-cov-2,County2,2024-02-03,78,67.66666666666667,71.22657066868767,2,1.6666666666666667,1.7543490312484649
sars-cov-2,County2,2024-02-04,65,71.33333333333333,75.0861385374343,0,2.3333333333333335,2.456088643747851
sars-cov-2,County2,2024-02-05,71,68,71.57744047493738,5,3.3333333333333335,3.5086980624969297
sars-cov-2,County2,2024-02-06,68,68,71.57744047493738,5,4.333333333333333,4.561307481246009
sars-cov-2,County2,2024-02-07,65,69,72.63004989368645,3,5,5.263047093745395
sars-cov-2,County2,2024-02-08,74,75.66666666666667,79.64744601868031,7,5.333333333333333,5.613916899995087
sars-cov-2,County2,2024-02-09,88,74.66666666666667,78.59483659993123,6,5,5.263047093745395
sars-cov-2,County2,2024-02-10,62,78,82.10353466242816,2,3.3333333333333335,3.5086980624969297
sars-cov-2,County2,2024-02-11,84,71.66666666666667,75.437008343684,2,2.6666666666666665,2.8069584499975435
