County,Date,Diagnosed_Flu,Diagnosed_Flu_r100Kutil,Percent_Diag_Flu,Percent_Diag_Flu_r100kutil,Diagnosed_RSV,Diagnosed_RSV_r100Kutil,Percent_Diag_RSV,Percent_Diag_RSV_r100kutil,ILI_neg_COVID,ILI_neg_COVID_r100Kutil,Percent_Diag_ILINegCOVID,Percent_Diag_ILINegCOVID_r100kutil,Total_ED_Visits,countypop
County2,2022-04-16,88,95.82194540326884,6.321839080459771,6.88376044563713,40,43.55542972875856,2.8735632183908044,3.128982020744149,150,163.3328614828446,10.775862068965516,11.73368257779056,1392,91837
County2,2022-04-23,35,38.11100101266374,2.5289017341040463,2.7536850442676117,8,8.711085945751712,0.5780346820809248,0.6294137244040254,55,59.88871587704302,3.9739884393063587,4.327219355277675,1384,91837
County2,2022-04-30,52,56.62205864738613,4.569420035149385,4.975576331053262,0,0,0,0,161,175.3106046582532,14.147627416520212,15.405149794222602,1138,91837
County2,2022-05-07,16,17.422171891503424,1.322314049586777,1.4398489166531756,9,9.799971688970675,0.743801652892562,0.8099150156174112,40,43.55542972875856,3.3057851239669422,3.599622291632939,1210,91837
County2,2022-05-14,155,168.77729019893943,20.945945945945947,22.807741918775598,9,9.799971688970675,1.2162162162162162,1.324320498509551,162,176.39949040147218,21.891891891891895,23.83776897317192,740,91837
County2,2022-05-21,2,2.177771486437928,0.15723270440251574,0.17120845019166103,0,0,0,0,5,5.44442871609482,0.39308176100628933,0.42802112547915255,1272,91837
County2,2022-05-28,23,25.04437209403617,4.204753199268739,4.578495812438057,17,18.511057634722388,3.1078610603290677,3.3841056004976946,57,62.06648736348095,10.420475319926874,11.346707013433447,547,91837
County2,2022-06-04,29,31.577686553349956,2.36734693877551,2.5777703308857105,8,8.711085945751712,0.653061224489796,0.7111090567960582,55,59.88871587704302,4.489795918367347,4.888874765472899,1225,91837
County2,2022-06-11,134,145.91068959134117,9.203296703296704,10.021338570833873,22,23.95548635081721,1.510989010989011,1.6452943922264567,195,212.33271992769798,13.392857142857142,14.583291203825413,1456,91837
County2,2022-06-18,12,13.066628918627568,1.235839340885685,1.3456878391995437,0,0,0,0,126,137.19960364558946,12.976313079299691,14.12972231159521,971,91837
County2,2022-06-25,56,60.977601620261986,5.9196617336152215,6.445835266412472,20,21.77771486437928,2.1141649048625792,2.30208402371874,92,100.17748837614468,9.725158562367865,10.589586509106205,946,91837
County2,2022-07-02,4,4.355542972875856,0.6211180124223602,0.6763265485832074,2,2.177771486437928,0.3105590062111801,0.3381632742916037,18,19.59994337794135,2.7950310559006213,3.043469468624434,644,91837
County2,2022-07-09,129,140.46626087524638,10.394842868654312,11.318796202679,9,9.799971688970675,0.7252215954875101,0.7896834560008603,199,216.68826290057382,16.035455278001614,17.460778638241248,1241,91837
County2,2022-07-16,9,9.799971688970675,1.25,1.361107179023705,2,2.177771486437928,0.2777777777777778,0.3024682620052678,25,27.2221435804741,3.4722222222222223,3.780853275065848,720,91837
County2,2022-07-23,106,115.42188878121019,7.205982324949015,7.846491419524827,26,28.311029323693067,1.7675050985723997,1.9246111029023156,150,163.3328614828446,10.197144799456153,11.103525593667207,1471,91837
County2,2022-07-30,49,53.35540141772923,7.216494845360824,7.857938353126544,5,5.44442871609482,0.7363770250368188,0.8018304441965861,136,148.0884610777791,20.029455081001473,21.809788082147143,679,91837
County2,2022-08-06,31,33.75545803978788,2.3682200152788386,2.5787210114429246,13,14.155514661846533,0.9931245225362872,1.081399133830904,129,140.46626087524638,9.854851031321619,10.730806789552815,1309,91837
County2,2022-08-13,10,10.88885743218964,0.7686395080707148,0.8369606020130392,2,2.177771486437928,0.15372790161414296,0.1673921204026078,31,33.75545803978788,2.382782475019216,2.5945778662404217,1301,91837
County2,2022-08-20,68,74.04423053888955,9.51048951048951,10.355836439005532,21,22.866600607598244,2.937062937062937,3.19812595910465,169,184.02169060400493,23.636363636363637,25.737299385175515,715,91837
County2,2022-08-27,19,20.688829121160317,1.2863913337846988,1.4007331835585861,0,0,0,0,70,76.22200202532748,4.739336492890995,5.160595939426369,1477,91837
County2,2022-09-03,19,20.688829121160317,3.1932773109243695,3.477114138010137,2,2.177771486437928,0.33613445378151263,0.3660120145273829,42,45.73320121519649,7.0588235294117645,7.68625230507504,595,91837
County2,2022-09-10,0,0,0,0,0,0,0,0,32,34.84434378300685,2.3703703703703702,2.5810625024449516,1350,91837
County2,2022-09-17,65,70.77757330923266,4.847129008202834,5.277969672575142,4,4.355542972875856,0.2982848620432513,0.32479813369693183,149,162.24397573962565,11.11111111111111,12.098730480210712,1341,91837
County2,2022-09-24,51,55.533172904167174,7.162921348314606,7.799602935978535,8,8.711085945751712,1.1235955056179776,1.2234671272123192,147,160.06620425318772,20.646067415730336,22.48120846252636,712,91837
County2,2022-10-01,68,74.04423053888955,12.757973733583489,13.891975710861079,8,8.711085945751712,1.5009380863039399,1.6343500836307152,121,131.75517492949464,22.70168855534709,24.71954501491457,533,91837
County2,2022-10-08,79,86.02197371429816,13.957597173144876,15.19822857143077,13,14.155514661846533,2.2968197879858656,2.5009743218810128,102,111.06634580833435,18.021201413427562,19.623029294758716,566,91837
County2,2022-10-15,124,135.02183215915153,8.015513897866839,8.72797880796067,38,41.377658242320635,2.4563671622495153,2.674703183084721,156,169.8661759421584,10.084033613445378,10.980360435821487,1547,91837
County2,2022-10-22,38,41.377658242320635,5.515239477503629,6.00546563749211,0,0,0,0,61,66.42203033635681,8.853410740203193,9.640352733868912,689,91837
County2,2022-10-29,13,14.155514661846533,0.9752438109527383,1.0619290819089673,1,1.088885743218964,0.07501875468867217,0.08168685245453593,40,43.55542972875856,3.0007501875468865,3.267474098181437,1333,91837
County2,2022-11-05,21,22.866600607598244,1.8025751072961373,1.9627983354161584,2,2.177771486437928,0.17167381974248927,0.1869331748015389,51,55.533172904167174,4.377682403433476,4.766795957439242,1165,91837
County2,2022-11-12,103,112.1552315515533,9.423604757548034,10.261228870224457,21,22.866600607598244,1.9213174748398902,2.092095206550617,127,138.28848938880842,11.61939615736505,12.652194820568017,1093,91837
County2,2022-11-19,2,2.177771486437928,0.18779342723004694,0.20448558558102609,0,0,0,0,9,9.799971688970675,0.8450704225352111,0.9201851351146173,1065,91837
County2,2022-11-26,53,57.71094439060509,5.869324473975636,6.391023742038215,4,4.355542972875856,0.4429678848283499,0.48234141449345025,89,96.9108311464878,9.856035437430787,10.73209647247927,903,91837
County2,2022-12-03,40,43.55542972875856,3.9603960396039604,4.3124187850256,1,1.088885743218964,0.09900990099009901,0.10781046962564,52,56.62205864738613,5.148514851485149,5.606144420533281,1010,91837
County2,2022-12-10,5,5.44442871609482,0.3776435045317221,0.41121062810383846,0,0,0,0,10,10.88885743218964,0.7552870090634441,0.8224212562076769,1324,91837
County2,2022-12-17,9,9.799971688970675,0.7358953393295176,0.8013059434971934,2,2.177771486437928,0.1635322976287817,0.1780679874438208,195,212.33271992769798,15.944399018806212,17.361628775772523,1223,91837
County2,2022-12-24,27,29.399915066912026,3.3877038895859477,3.6888224676175696,8,8.711085945751712,1.0037641154328731,1.09298443484965,116,126.31074621339982,14.554579673776663,15.848274305319928,797,91837
County2,2023-01-01,35,37.968366926297975,2.8782894736842106,3.1223985959126628,2,2.169620967217027,0.1644736842105263,0.17842277690929498,74,80.27597578703,6.0855263157894735,6.601642745643914,1216,92182
County2,2023-01-08,20,21.69620967217027,1.2642225031605563,1.3714418250423686,1,1.0848104836085135,0.06321112515802782,0.06857209125211844,20,21.69620967217027,1.2642225031605563,1.3714418250423686,1582,92182
County2,2023-01-15,34,36.88355644268946,3.508771929824561,3.8063525740649595,15,16.272157254127702,1.5479876160990713,1.6792731944404238,116,125.83801609858757,11.97110423116615,12.986379370339275,969,92182
County2,2023-01-22,5,5.424052418042567,0.3731343283582089,0.40478003119720657,1,1.0848104836085135,0.0746268656716418,0.08095600623944132,65,70.51268143455339,4.850746268656716,5.262140405563685,1340,92182
County2,2023-01-29,107,116.07472174611097,11.862527716186252,12.868594428615404,67,72.68230240177041,7.427937915742794,8.057904922590954,163,176.82410882818772,18.070953436807095,19.603559737049636,902,92182
County2,2023-02-05,6,6.5088629016510815,0.39603960396039606,0.4296279143004014,1,1.0848104836085135,0.066006600660066,0.07160465238340023,52,56.41014514764271,3.4323432343234326,3.7234419239368126,1515,92182
County2,2023-02-12,33,35.79874595908095,3.5483870967741935,3.8493275224818224,12,13.017725803302163,1.2903225806451613,1.3997554627206628,79,85.70002820507258,8.494623655913978,9.215056796244363,930,92182
County2,2023-02-19,45,48.81647176238311,4.265402843601896,4.627153721552902,0,0,0,0,127,137.77093141828124,12.037914691943127,13.058856058604857,1055,92182
County2,2023-02-26,24,26.035451606604326,1.8942383583267564,2.0548896295662455,3,3.2544314508255408,0.23677979479084454,0.2568612036957807,53,57.494955631251216,4.183109707971586,4.537881265292125,1267,92182
County2,2023-03-05,42,45.56204031155757,3.43980343980344,3.731534833051398,17,18.44177822134473,1.3923013923013923,1.51038314671128,137,148.61903625436636,11.22031122031122,12.171911241143846,1221,92182
County2,2023-03-12,2,2.169620967217027,0.2691790040376851,0.29200820554737916,0,0,0,0,34,36.88355644268946,4.5760430686406455,4.964139494305445,743,92182
County2,2023-03-19,0,0,0,0,0,0,0,0,44,47.731661278774595,6.179775280898876,6.703885011063848,712,92182
County2,2023-03-26,6,6.5088629016510815,0.46367851622874806,0.5030033154289862,0,0,0,0,6,6.5088629016510815,0.46367851622874806,0.5030033154289862,1294,92182
County2,2023-04-02,135,146.44941528714935,13.88888888888889,15.066812272340467,20,21.69620967217027,2.05761316872428,2.2321203366430318,175,189.8418346314899,18.00411522633745,19.531052945626534,972,92182
County2,2023-04-09,19,20.61139918856176,2.486910994764398,2.6978271189216962,1,1.0848104836085135,0.13089005235602094,0.14199090099587874,54,58.57976611485974,7.068062827225131,7.667508653777452,764,92182
County2,2023-04-16,99,107.39623787724285,6.556291390728476,7.112333634254492,2,2.169620967217027,0.13245033112582782,0.14368350776271704,168,182.24816124623027,11.125827814569536,12.06941465206823,1510,92182
County2,2023-04-23,23,24.950641122995812,2.0739404869251574,2.2498323825965563,1,1.0848104836085135,0.09017132551848511,0.09781879924332854,48,52.07090321320865,4.328223624887286,4.695302363679771,1109,92182
County2,2023-04-30,157,170.31524592653662,20.905459387483354,22.678461508193955,34,36.88355644268946,4.527296937416778,4.911259180118437,175,189.8418346314899,23.302263648468706,25.27853989766842,751,92182
County2,2023-05-07,94,101.97218545920028,18.650793650793652,20.232576480000056,66,71.5974919181619,13.095238095238097,14.205851571063869,105,113.90510077889392,20.833333333333336,22.600218408510703,504,92182
County2,2023-05-14,17,18.44177822134473,1.2372634643377,1.3421963770993253,0,0,0,0,20,21.69620967217027,1.455604075691412,1.5790545612933242,1374,92182
County2,2023-05-21,148,160.55195157406,18.09290953545232,19.627377943039118,24,26.035451606604326,2.93398533007335,3.182818044817155,175,189.8418346314899,21.39364303178484,23.208048243458418,818,92182
County2,2023-05-28,21,22.781020155778783,1.797945205479452,1.9504298078577726,7,7.593673385259595,0.5993150684931506,0.6501432692859241,65,70.51268143455339,5.565068493150685,6.037044643369296,1168,92182
County2,2023-06-04,30,32.544314508255404,3.278688524590164,3.5567556839623395,8,8.678483868868108,0.8743169398907104,0.9484681823899571,86,93.29370159033218,9.398907103825136,10.19603296069204,915,92182
County2,2023-06-11,2,2.169620967217027,0.12961762799740764,0.1406105617120562,0,0,0,0,8,8.678483868868108,0.5184705119896306,0.5624422468482247,1543,92182
County2,2023-06-18,80,86.78483868868108,14.311270125223613,15.5250158655959,6,6.5088629016510815,1.073345259391771,1.1643761899196925,91,98.71775400837474,16.27906976744186,17.659705547115337,559,92182
County2,2023-06-25,78,84.61521772146406,7.492795389048991,8.128262989573876,14,15.18734677051919,1.344860710854947,1.4589189981286446,79,85.70002820507258,7.588856868395773,8.232471489440208,1041,92182
County2,2023-07-02,46,49.901282245991624,2.9224904701397714,3.1703483002535977,25,27.12026209021284,1.588310038119441,1.7230153805726076,59,64.0038185329023,3.748411689961881,4.066316298151354,1574,92182
County2,2023-07-09,14,15.18734677051919,2.7559055118110236,2.9896351910470846,0,0,0,0,129,139.94055238549825,25.393700787401574,27.547352831790995,508,92182
County2,2023-07-16,139,150.78865722158338,10.380881254667662,11.26128881415858,77,83.53040723785554,5.7505601194921585,6.23826790424612,169,183.3329717298388,12.62135922330097,13.691782802825898,1339,92182
County2,2023-07-23,18,19.526588704953245,1.5887025595763458,1.723441191964099,0,0,0,0,53,57.494955631251216,4.677846425419241,5.074576843005404,1133,92182
County2,2023-07-30,9,9.763294352476622,0.7468879668049793,0.8102318964710891,0,0,0,0,30,32.544314508255404,2.4896265560165975,2.700772988236963,1205,92182
County2,2023-08-06,19,20.61139918856176,2.0063357972544877,2.1764941065007135,1,1.0848104836085135,0.10559662090813093,0.1145523213947744,49,53.15571369681716,5.174234424498416,5.613063748343945,947,92182
County2,2023-08-13,6,6.5088629016510815,0.860832137733142,0.9338397276400403,0,0,0,0,26,28.205072573821354,3.7302725968436152,4.046638819773508,697,92182
County2,2023-08-20,17,18.44177822134473,1.2772351615326822,1.385558093264067,0,0,0,0,28,30.37469354103838,2.103681442524418,2.282095683023169,1331,92182
County2,2023-08-27,123,133.43168948384718,7.961165048543689,8.636355306397876,20,21.69620967217027,1.2944983818770228,1.4042854156744513,134,145.36460480354083,8.6731391585760509,9.408712285018822,1545,92182
County2,2023-09-03,130,141.02536286910677,9.41346850108617,10.211829317096797,8,8.678483868868108,0.5792903692976104,0.6284202656674951,170,184.4177822134473,12.309920347574222,13.353930645434273,1381,92182
County2,2023-09-10,98,106.31142739363432,6.753962784286699,7.326769634295958,4,4.339241934434054,0.2756719503790489,0.2990518218079982,158,171.40005641014517,10.889042039972432,11.81254696141593,1451,92182
County2,2023-09-17,9,9.763294352476622,0.7069913589945012,0.7669516380578651,1,1.0848104836085135,0.07855459544383347,0.08521684867309613,25,27.12026209021284,1.9638648860958365,2.130421216827403,1273,92182
County2,2023-09-24,24,26.035451606604326,1.5635179153094463,1.6961206258374155,2,2.169620967217027,0.13029315960912052,0.14134338548645128,61,66.17343950011933,3.973941368078176,4.310973257336764,1535,92182
County2,2023-10-01,95,103.05699594280878,7.8707539353769675,8.5382763829999,20,21.69620967217027,1.6570008285004143,1.7975318701052423,135,146.44941528714935,11.184755592377796,12.133340123210383,1207,92182
County2,2023-10-08,20,21.69620967217027,3.571428571428571,3.8743231557446913,3,3.2544314508255408,0.5357142857142857,0.5811484733617037,73,79.19116530342149,13.035714285714286,14.141279518468124,560,92182
County2,2023-10-15,4,4.339241934434054,0.38314176245210724,0.4156362006162887,1,1.0848104836085135,0.09578544061302681,0.10390905015407217,5,5.424052418042567,0.4789272030651341,0.519545250770361,1044,92182
County2,2023-10-22,88,95.46332255754919,6.258890469416785,6.789709996980739,9,9.763294352476622,0.6401137980085349,0.6944021587821211,149,161.6367620576685,10.597439544807965,11.496213517615116,1406,92182
County2,2023-10-29,1,1.0848104836085135,0.0755287009063444,0.08193432655653425,0,0,0,0,48,52.07090321320865,3.625377643504532,3.932847674713645,1324,92182
County2,2023-11-05,80,86.78483868868108,12.618296529968454,13.688460360990709,22,23.865830639387298,3.4700315457413247,3.764326599272444,88,95.46332255754919,13.880126182965299,15.057306397089777,634,92182
County2,2023-11-12,157,170.31524592653662,14.055505819158459,15.247560065043565,100,108.48104836085136,8.952551477170994,9.711821697479978,164,177.90891931179624,14.682184422560429,15.927387583867164,1117,92182
County2,2023-11-19,117,126.92282658219608,8.50909090909091,9.230751024159716,6,6.5088629016510815,0.4363636363636364,0.47337184739280597,175,189.8418346314899,12.727272727272727,13.806678882290171,1375,92182
County2,2023-11-26,98,106.31142739363432,16.36060100166945,17.74815148474697,6,6.5088629016510815,1.001669449081803,1.086621519474304,177,192.0114555987069,29.549248747913186,32.055334824491965,599,92182
County2,2023-12-03,151,163.80638302488555,17.976190476190474,19.500759883914945,59,64.0038185329023,7.023809523809524,7.619502206297892,172,186.58740318066435,20.476190476190474,22.21278609293623,840,92182
County2,2023-12-10,11,11.932915319693649,1.4360313315926894,1.5578218433020432,9,9.763294352476622,1.1749347258485638,1.2745815081562168,50,54.24052418042568,6.527415143603134,7.0810083786456515,766,92182
County2,2023-12-17,42,45.56204031155757,8.092485549132949,8.778813162149822,3,3.2544314508255408,0.5780346820809248,0.6270580830107014,65,70.51268143455339,12.524084778420038,13.586258465231866,519,92182
County2,2023-12-24,37,40.137987893515,3.6168132942326494,3.923556978838221,25,27.12026209021284,2.4437927663734116,2.651052012728528,102,110.65066932806839,9.970674486803519,10.816292211932392,1023,92182
County2,2024-01-01,12,12.631313024988948,1.7045454545454544,1.7942206001404752,6,6.315656512494474,0.8522727272727272,0.8971103000702376,64,67.36700279994105,9.090909090909092,9.569176534082537,704,95002
County2,2024-01-08,144,151.57575629986738,16.881594372801874,17.769725240312702,1,1.0526094187490789,0.11723329425556857,0.12340086972439378,192,202.10100839982317,22.50879249706917,23.692966987083608,853,95002
County2,2024-01-15,159,167.36489758110355,11.181434599156118,11.769683374198562,70,73.68265931243553,4.922644163150492,5.181621611282385,179,188.41708595608515,12.58790436005626,13.250146691707817,1422,95002
County2,2024-01-22,169,177.89099176859435,28.79045996592845,30.305109330254574,20,21.05218837498158,3.4071550255536627,3.586403471036044,183,192.62752363108146,31.175468483816015,32.81559175997981,587,95002
County2,2024-01-29,117,123.15530199364224,9.19811320754717,9.682020596984453,67,70.52483105618829,5.267295597484277,5.544404957247507,120,126.31313024988947,9.433962264150944,9.93027753536867,1272,95002
County2,2024-02-05,4,4.2104376749963155,0.2894356005788712,0.3046626392906162,1,1.0526094187490789,0.0723589001447178,0.07616565982265405,5,5.263047093745395,0.361794500723589,0.38082829911327026,1382,95002
County2,2024-02-12,0,0,0,0,0,0,0,0,21,22.104797793730658,3.431372549019608,3.611895064335075,612,95002
County2,2024-02-19,107,112.62920780615146,19.073083778966133,20.076507630330028,15,15.789141281236184,2.6737967914438503,2.8144636864948636,141,148.41792804362012,25.13368983957219,26.455958653051717,561,95002
County2,2024-02-26,6,6.315656512494474,0.40214477211796246,0.4233013748320693,3,3.157828256247237,0.20107238605898123,0.21165068741603466,177,186.31186711858697,11.863270777479892,12.487390557546044,1492,95002
County2,2024-03-04,129,135.78661501863118,12.671905697445974,13.33856729063175,19,19.9995789562325,1.8664047151277015,1.9645951823411099,184,193.68013304983052,18.07465618860511,19.02555334477707,1018,95002
County2,2024-03-11,5,5.263047093745395,0.4108463434675432,0.4324607307925551,4,4.2104376749963155,0.3286770747740345,0.34596858463404406,26,27.36784488747605,2.1364009860312243,2.248795800121286,1217,95002
County2,2024-03-18,17,17.894360118734344,1.0981912144702841,1.155966415938911,0,0,0,0,133,139.9970526936275,8.591731266149871,9.043737254110304,1548,95002
County2,2024-03-25,46,48.42003326245763,7.0878274268104775,7.460713907928757,12,12.631313024988948,1.848998459167951,1.9462731933727193,139,146.31270920612198,21.417565485362093,22.544331156567328,649,95002
County2,2024-04-01,13,13.683922443738025,1.4705882352941175,1.5479550275721747,4,4.2104376749963155,0.4524886877828055,0.4762938546375924,18,18.946969537483422,2.0361990950226243,2.1433223458691653,884,95002
County2,2024-04-08,94,98.94528536241343,6.381534283774609,6.7172630931713115,0,0,0,0,120,126.31313024988947,8.146639511201629,8.575229480644229,1473,95002
County2,2024-04-15,64,67.36700279994105,8.71934604904632,9.178065776558725,2,2.1052188374981577,0.2724795640326975,0.28681455551746016,67,70.52483105618829,9.128065395095367,9.608287609834916,734,95002
County2,2024-04-22,48,50.52525209995579,5.240174672489083,5.515857216152378,13,13.683922443738025,1.4192139737991267,1.4938779960412694,191,201.04839898107406,20.851528384279476,21.948515172606342,916,95002
County2,2024-04-29,41,43.15698616871224,4.087736789631107,4.302790246132825,5,5.263047093745395,0.4985044865403789,0.5247305178210763,135,142.10227153112567,13.459621136590231,14.16772398116906,1003,95002
County2,2024-05-06,17,17.894360118734344,1.9428571428571426,2.045069727855353,10,10.52609418749079,1.1428571428571428,1.2029821928560902,36,37.893939074966845,4.114285714285714,4.330735894281925,875,95002
County2,2024-05-13,4,4.2104376749963155,0.5398110661268556,0.5682102125501101,0,0,0,0,16,16.841750699985262,2.1592442645074224,2.2728408502004402,741,95002
County2,2024-05-20,47,49.472642681206715,5.979643765903308,6.294229348754035,6,6.315656512494474,0.7633587786259541,0.8035186402664724,128,134.7340055998821,16.28498727735369,17.141730992351413,786,95002
County2,2024-05-27,13,13.683922443738025,1.0743801652892562,1.1309026813006633,10,10.52609418749079,0.8264462809917356,0.8699251394620487,36,37.893939074966845,2.975206611570248,3.1317305020633754,1210,95002
County2,2024-06-03,7,7.368265931243553,1.282051282051282,1.3494992548065112,0,0,0,0,106,111.57659838740236,19.413919413919416,20.435274429927176,546,95002
County2,2024-06-10,72,75.78787814993369,4.666234607906675,4.911722498375482,21,22.104797793730658,1.3609850939727801,1.4325857286928487,164,172.62794467484895,10.628645495787428,11.18781235741082,1543,95002
County2,2024-06-17,42,44.209595587461315,4.72972972972973,4.978558061651049,6,6.315656512494474,0.6756756756756757,0.7112225802358642,178,187.36447653733606,20.045045045045047,21.099603213663972,888,95002
County2,2024-06-24,34,35.78872023746869,3.5940803382663846,3.7831628158000723,4,4.2104376749963155,0.42283298097251587,0.4450779783294203,37,38.946548493715916,3.9112050739957716,4.116971299547138,946,95002
County2,2024-07-01,111,116.83964548114777,13.892365456821027,14.623234728554165,48,50.52525209995579,6.007509386733417,6.323560963699098,147,154.7335845561146,18.39799749687109,19.365905451328487,799,95002
County2,2024-07-08,60,63.156565124944734,4.5420136260408785,4.780966322857286,13,13.683922443738025,0.984102952308857,1.0358760366190785,131,137.89183385612935,9.91672975018925,10.438443138238405,1321,95002
County2,2024-07-15,46,48.42003326245763,3.074866310160428,3.2366332394690938,16,16.841750699985262,1.06951871657754,1.1257854745979452,60,63.156565124944734,4.0106951871657754,4.221695529742295,1496,95002
County2,2024-07-22,85,89.47180059367172,9.023354564755838,9.49806800357449,13,13.683922443738025,1.3800424628450108,1.452645694664334,91,95.78745710616619,9.660297239915074,10.168519862650339,942,95002
County2,2024-07-29,41,43.15698616871224,2.9160739687055477,3.0694869252284662,18,18.946969537483422,1.2802275960170697,1.3475796257100585,56,58.94612744994842,3.982930298719772,4.192469946653515,1406,95002
County2,2024-08-05,10,10.52609418749079,0.6557377049180327,0.6902356844256256,0,0,0,0,136,143.15488094987475,8.918032786885247,9.38720530818851,1525,95002
County2,2024-08-12,1,1.0526094187490789,0.15822784810126583,0.166552123219791,0,0,0,0,1,1.0526094187490789,0.15822784810126583,0.166552123219791,632,95002
County2,2024-08-19,52,54.7356897749521,4.471195184866724,4.706422164656243,14,14.736531862487105,1.2037833190025795,1.2671136597151422,107,112.62920780615146,9.200343938091143,9.68436868496573,1163,95002
County2,2024-08-26,19,19.9995789562325,1.6309012875536482,1.71670205632897,12,12.631313024988948,1.0300429184549356,1.0842328776814547,41,43.15698616871224,3.51931330472103,3.7044623320783034,1165,95002
County2,2024-09-02,59,62.103955706195656,4.05777166437414,4.271248673053347,16,16.841750699985262,1.1004126547455295,1.1583047248958227,158,166.31228816235446,10.866574965612106,11.438259158346252,1454,95002
County2,2024-09-09,10,10.52609418749079,0.7496251874062968,0.7890625327954115,9,9.473484768741711,0.6746626686656672,0.7101562795158703,15,15.789141281236184,1.1244377811094453,1.1835937991931174,1334,95002
County2,2024-09-16,80,84.20875349992632,11.142061281337048,11.728238649014807,7,7.368265931243553,0.9749303621169917,1.0262208817887957,197,207.36405549356854,27.437325905292482,28.880787673198967,718,95002
County2,2024-09-23,36,37.893939074966845,3.418803418803419,3.5986646794840307,1,1.0526094187490789,0.0949667616334283,0.0999629077634453,84,88.41919117492263,7.977207977207977,8.396884252129404,1053,95002
County2,2024-09-30,0,0,0,0,0,0,0,0,7,7.368265931243553,0.4660452729693742,0.4905636438910488,1502,95002
County2,2024-10-07,1,1.0526094187490789,0.19801980198019803,0.20843750866318395,0,0,0,0,123,129.47095850613672,24.356435643564357,25.63781356557163,505,95002
County2,2024-10-14,155,163.15445990610723,12.243285939968404,12.887398096848914,3,3.157828256247237,0.23696682464454977,0.24943351155191443,155,163.15445990610723,12.243285939968404,12.887398096848914,1266,95002
County2,2024-10-21,92,96.84006652491526,10.526315789473683,11.080099144727146,24,25.262626049977897,2.745995423340961,2.8904606464505602,93,97.89267594366436,10.640732265446225,11.200535004995922,874,95002
County2,2024-10-28,172,181.04882002484158,10.892970234325523,11.466043066804406,41,43.15698616871224,2.5965801139962,2.733184684528957,182,191.57491421233237,11.526282457251424,12.132673477665127,1579,95002
County2,2024-11-04,2,2.1052188374981577,0.2333722287047841,0.2456498060091199,0,0,0,0,46,48.42003326245763,5.367561260210035,5.649945538209758,857,95002
County2,2024-11-11,21,22.104797793730658,1.6990291262135921,1.7884140609814447,6,6.315656512494474,0.48543689320388345,0.5109754459946985,120,126.31313024988947,9.70873786407767,10.219508919893968,1236,95002
County2,2024-11-18,62,65.2617839624429,5.7407407407407405,6.042757774300268,8,8.420875349992631,0.7407407407407408,0.7797106805548735,135,142.10227153112567,12.5,13.157617734363487,1080,95002
County2,2024-11-25,30,31.578282562472367,5.154639175257731,5.425821746129272,1,1.0526094187490789,0.1718213058419244,0.18086072487097576,105,110.52398896865328,18.04123711340206,18.990376111452456,582,95002
County2,2024-12-02,86,90.52441001242079,7.846715328467154,8.2595264609873,3,3.157828256247237,0.2737226277372263,0.28812301608095225,93,97.89267594366436,8.485401459854014,8.93181349850952,1096,95002
County2,2024-12-09,75,78.94570640618093,14.705882352941178,15.479550275721751,0,0,0,0,136,143.15488094987475,26.666666666666668,28.069584499975438,510,95002
County2,2024-12-16,7,7.368265931243553,0.46022353714661407,0.4844356299305426,0,0,0,0,13,13.683922443738025,0.8547008547008548,0.8996661698710077,1521,95002
County2,2024-12-23,45,47.36742384370856,3.2991202346041053,3.4726850325299523,4,4.2104376749963155,0.2932551319648094,0.3086831140026625,61,64.20917454369382,4.472140762463344,4.707417488540603,1364,95002
County2,2025-01-01,7,7.257495956537967,0.8177570093457943,0.847838312679669,1,1.036785136648281,0.11682242990654204,0.12111975895423842,94,97.45780284493841,10.981308411214954,11.385257341698413,856,96452
County2,2025-01-08,2,2.073570273296562,0.15885623510722796,0.16469978342307878,0,0,0,0,49,50.80247169576577,3.8919777601270846,4.03514469386543,1259,96452
County2,2025-01-15,93,96.42101770829014,8.010335917312661,8.30499721862964,12,12.441421639779373,1.03359173126615,1.0716125443393087,157,162.77526645378012,13.522825150732126,14.020264121772618,1161,96452
County2,2025-01-22,54,55.98639737900718,4.94053064958829,5.122268744648416,31,32.140339236096715,2.8362305580969807,2.9405616867426083,196,203.20988678306307,17.932296431838974,18.59193840650165,1093,96452
County2,2025-01-29,61,63.243893335545145,5.096073517126149,5.28353327782332,6,6.220710819889686,0.5012531328320802,0.5196917978186872,179,185.5845394600423,14.954051796157058,15.504138634924168,1197,96452
County2,2025-02-05,4,4.147140546593124,0.2894356005788712,0.30008252869704227,1,1.036785136648281,0.0723589001447178,0.07502063217426057,8,8.294281093186248,0.5788712011577424,0.6001650573940845,1382,96452
County2,2025-02-12,48,49.76568655911749,7.741935483870968,8.026723638567338,15,15.551777049724215,2.4193548387096775,2.508351137052293,84,87.0899514784556,13.548387096774196,14.04676636749284,620,96452
County2,2025-02-19,19,19.69891759631734,1.6814159292035398,1.7432670439218882,9,9.331066229834528,0.7964601769911505,0.8257580734366841,146,151.37062995064903,12.920353982300886,13.395630969083985,1130,96452
County2,2025-02-26,42,43.5449757392278,6.624605678233439,6.868292703348234,3,3.110355409944843,0.47318611987381703,0.49059233595344526,140,145.14991913075934,22.082018927444793,22.89430901116078,634,96452
